order_id,user_id,product_id,old_name,category,price,base_price,quantity,amount,status,region,priority,customer_name,order_date,discount_pct
104187,21187,P1187,Jacket,Clothing,10173.51,10173.51,6,61041.06,Completed,West,Medium,Vikram Nair,2025-06-08,5
104188,21188,P1188,Self-Help Book,Books,7444.09,7444.09,5,37220.45,Pending,West,Low,Neha Rao,2024-06-29,10
104189,21189,P1189,Rice 5kg,Grocery,3887.51,3887.51,7,27212.57,Cancelled,South,Low,Arjun Nair,2024-07-18,10
104190,21190,P1190,Cookware Set,Home & Kitchen,40349.09,40349.09,10,403490.9,Cancelled,South,Low,Neha Reddy,2024-03-03,10
104191,21191,P1191,Football,Sports,35208.7,35208.7,6,211252.2,Cancelled,North,Medium,Divya Iyer,2024-08-12,0
104192,21192,P1192,Air Fryer,Home & Kitchen,35255.44,35255.44,2,70510.88,Cancelled,East,Medium,Vivaan Singh,2025-02-15,5
104193,,P1193,Lipstick,Beauty,7394.26,7394.26,9,66548.34,Cancelled,West,Medium,Aarav Nair,2024-06-11,15
104194,21194,P1194,Sci-Fi Book,Books,31849.11,31849.11,1,31849.11,Pending,East,Medium,Neha Rao,2024-08-25,0
104195,,P1195,Pasta Pack,Grocery,28538.41,28538.41,6,171230.46,Completed,North,Low,Priya Verma,2024-10-16,0
104196,21196,P1196,Olive Oil,Grocery,41336.88,41336.88,5,206684.4,Returned,North,Medium,Rohan Verma,2024-03-05,5
104197,21197,P1197,Smartwatch,Electronics,7689.36,7689.36,1,7689.36,Pending,East,High,Kabir Singh,2024-01-30,0
104198,21198,P1198,Dress,Clothing,$34428.38,34428.38,2,68856.76,Cancelled,West,Medium,Rahul Gupta,2024-02-26,15
104199,21199,P1199,Cookware Set,Home & Kitchen,16133.98,16133.98,9,145205.82,Pending,North,Medium,Sneha Nair,2025-05-06,15
104200,21200,P1200,Perfume,Beauty,15699.74,15699.74,5,78498.7,Cancelled,South,Medium,Kabir Reddy,2024-11-10,15
104201,21201,P1201,Lipstick,Beauty,17165.35,17165.35,1,17165.35,Pending,East,Low,Vivaan Kapoor,2024-05-21,0
104202,21202,P1202,Smartphone,Electronics,2105.07,2105.07,1,2105.07,Returned,East,Low,Rohan Singh,2024-02-12,0
104203,21203,P1203,Air Fryer,Home & Kitchen,12192.16,12192.16,2,24384.32,Returned,West,Low,Kabir Reddy,2024-10-18,15
104204,21204,P1204,Cookbook,Books,46767.73,46767.73,1,46767.73,Returned,North,Low,Ananya Verma,2025-06-28,0
104205,,P1205,Monitor,Electronics,$19176.15,19176.15,7,134233.05,Pending,South,High,Kiran Mehta,2025-06-17,0
104206,21206,P1206,Novel,Books,33087.78,33087.78,9,297790.02,Completed,South,High,Pooja Reddy,2025-02-12,10
104207,21207,P1207,Sci-Fi Book,Books,45496.23,45496.23,3,136488.69,Cancelled,West,Low,Meera Nair,2025-03-09,0
104208,21208,P1208,Blender,Home & Kitchen,45180.71,45180.71,4,180722.84,Cancelled,East,Medium,Vikram Rao,2024-09-11,10
104209,21209,P1209,Football,Sports,8168.93,8168.93,3,24506.79,Pending,East,Low,Meera Verma,2025-05-01,15
104210,21210,P1210,Air Fryer,Home & Kitchen,3811.39,3811.39,10,38113.9,Completed,North,Low,Priya Mehta,2024-05-21,10
104211,21211,P1211,Cereal Box,Grocery,12114.4,12114.4,10,121144.0,Completed,North,Medium,Sneha Reddy,2024-08-13,0
104212,21212,P1212,Dumbbell Set,Sports,22259.99,22259.99,6,133559.94,Pending,East,Low,Ishaan Iyer,2025-02-02,5
104213,21213,P1213,Running Shoes,Sports,28762.74,28762.74,9,258864.66,Cancelled,East,Low,Ishaan Sharma,2024-03-16,0
104214,21214,P1214,Novel,Books,49100.7,49100.7,6,294604.2,Cancelled,East,Medium,Sara Mehta,2024-05-24,0
104215,21215,P1215,Coffee Beans,Grocery,2894.3,2894.3,9,26048.7,Returned,North,High,Ishaan Verma,2025-04-07,5
104216,21216,P1216,Air Fryer,Home & Kitchen,30634.16,30634.16,5,153170.8,Pending,North,High,Kabir Gupta,2024-01-07,15
104217,21217,P1217,Blender,Home & Kitchen,36169.11,36169.11,8,289352.88,Pending,North,High,Divya Mehta,2024-06-25,10
104218,21218,P1218,Vacuum Cleaner,Home & Kitchen,16370.26,16370.26,2,32740.52,Pending,West,High,Vivaan Mehta,2025-03-12,20
104219,21219,P1219,Cookbook,Books,$10432.02,10432.02,3,31296.06,Pending,East,High,Neha Rao,2025-06-29,10
104220,21220,P1220,Dumbbell Set,Sports,5948.07,5948.07,5,29740.35,Returned,South,High,Kabir Iyer,2025-01-08,10
104221,21221,P1221,Biography,Books,28107.78,28107.78,6,168646.68,Returned,East,Medium,Amit Gupta,2024-11-29,20
104222,21222,P1222,Yoga Mat,Sports,29194.09,29194.09,5,145970.45,Cancelled,North,Medium,Kabir Mehta,2025-03-13,20
104223,21223,P1223,Sneakers,Clothing,38054.14,38054.14,3,114162.42,Cancelled,West,Medium,Priya Kapoor,2025-03-14,0
104224,,P1224,Pasta Pack,Grocery,20913.78,20913.78,6,125482.68,Returned,West,Low,Diya Kapoor,2025-02-20,20
104225,,P1225,Blender,Home & Kitchen,19845.77,19845.77,10,198457.7,Returned,East,Medium,Priya Singh,2024-01-06,0
104226,21226,P1226,Dumbbell Set,Sports,43681.62,43681.62,7,305771.34,Returned,North,Medium,Neha Iyer,2025-01-21,10
104227,21227,P1227,Cereal Box,Grocery,17887.64,17887.64,9,160988.76,Completed,East,Low,Aarav Rao,2024-08-13,10
104228,21228,P1228,Cookbook,Books,$25251.31,25251.31,5,126256.55,Completed,West,High,Arjun Sharma,2024-06-15,0
104229,,P1229,Self-Help Book,Books,7937.19,7937.19,2,15874.38,Pending,South,Low,Amit Iyer,2024-09-28,15
104230,21230,P1230,Lipstick,Beauty,48954.24,48954.24,3,146862.72,Returned,West,High,Diya Iyer,2025-06-07,5
104231,21231,P1231,Air Fryer,Home & Kitchen,42657.24,42657.24,6,255943.44,Completed,South,Low,Arjun Iyer,2025-01-13,20
104232,21232,P1232,Sunscreen,Beauty,29934.77,29934.77,9,269412.93,Cancelled,South,Low,Meera Nair,2025-05-27,20
104233,21233,P1233,Biography,Books,28545.5,28545.5,10,285455.0,Completed,West,Low,Priya Singh,2024-12-13,0
104234,21234,P1234,Dress,Clothing,35788.94,35788.94,6,214733.64,Completed,South,High,Vivaan Verma,2024-04-01,5
104235,21235,P1235,Biography,Books,37715.51,37715.51,2,75431.02,Completed,North,Medium,Neha Reddy,2024-08-02,5
104236,,P1236,Face Cream,Beauty,28248.33,28248.33,2,56496.66,Completed,East,Low,Arjun Singh,2025-02-02,15
104237,21237,P1237,Face Cream,Beauty,30941.65,30941.65,5,154708.25,Completed,North,Low,Sneha Nair,2025-06-16,0
104238,21238,P1238,Cookware Set,Home & Kitchen,17912.68,17912.68,3,53738.04,Completed,North,Low,Aarav Kapoor,2024-10-28,20
104239,,P1239,Smartwatch,Electronics,9389.01,9389.01,7,65723.07,Cancelled,East,Low,Rahul Kapoor,2025-03-29,0
104240,,P1240,Cookware Set,Home & Kitchen,1789.72,1789.72,2,3579.44,Cancelled,North,Low,Kabir Mehta,2025-01-13,20
104241,21241,P1241,Pasta Pack,Grocery,49070.07,49070.07,8,392560.56,Returned,North,Low,Neha Singh,2024-10-09,0
104242,21242,P1242,Jacket,Clothing,40822.89,40822.89,9,367406.01,Cancelled,South,Medium,Arjun Nair,2025-01-08,10
104243,21243,P1243,Sneakers,Clothing,,23177.96,7,162245.72,Pending,South,Medium,Diya Nair,2025-02-01,10
104244,21244,P1244,Biography,Books,29921.65,29921.65,1,29921.65,Pending,West,Medium,Aarav Gupta,2024-08-18,0
104245,21245,P1245,Face Cream,Beauty,$32918.18,32918.18,10,329181.8,Cancelled,East,Low,Kiran Singh,2024-04-22,0
104246,21246,P1246,Lipstick,Beauty,10314.47,10314.47,5,51572.35,Pending,East,Low,Kabir Reddy,2025-05-03,0
104247,21247,P1247,Running Shoes,Sports,34764.76,34764.76,2,69529.52,Pending,West,Low,Aarav Verma,2025-06-12,0
104248,21248,P1248,Novel,Books,6043.3,6043.3,8,48346.4,Cancelled,South,High,Rohan Reddy,2024-06-19,0
104249,21249,P1249,Camera,Electronics,$45266.67,45266.67,8,362133.36,Completed,South,Medium,Divya Rao,2024-09-02,0
104250,21250,P1250,Self-Help Book,Books,24291.39,24291.39,1,24291.39,Completed,South,Low,Ishaan Sharma,2025-06-03,0
104251,21251,P1251,T-Shirt,Clothing,15296.59,15296.59,4,61186.36,Cancelled,North,Low,Pooja Verma,2025-03-01,0
104252,21252,P1252,Cricket Bat,Sports,23816.76,23816.76,1,23816.76,Cancelled,South,Low,Divya Singh,2024-01-18,0
104253,21253,P1253,Cookbook,Books,25584.96,25584.96,5,127924.8,Completed,West,High,Pooja Reddy,2024-04-07,0
104254,21254,P1254,Pasta Pack,Grocery,33814.44,33814.44,1,33814.44,Pending,North,Medium,Sneha Singh,2024-06-23,0
104255,21255,P1255,Novel,Books,24925.86,24925.86,6,149555.16,Completed,South,Medium,Ishaan Sharma,2024-03-24,15
104256,21256,P1256,Toaster,Home & Kitchen,30679.29,30679.29,8,245434.32,Returned,East,Medium,Aditya Verma,2025-01-29,5
104257,21257,P1257,Camera,Electronics,2724.45,2724.45,9,24520.05,Pending,North,High,Rahul Rao,2025-03-19,0
104258,21258,P1258,Biography,Books,33407.53,33407.53,3,100222.59,Pending,North,Low,Arjun Sharma,2024-04-12,0
104259,21259,P1259,Jacket,Clothing,12851.52,12851.52,9,115663.68,Cancelled,North,Low,Amit Verma,2025-06-23,0
104260,21260,P1260,Running Shoes,Sports,46523.37,46523.37,5,232616.85,Cancelled,West,High,Rahul Gupta,2024-02-26,0
104261,21261,P1261,Coffee Beans,Grocery,39354.85,39354.85,3,118064.55,Completed,West,Medium,Amit Iyer,2024-01-02,0
104262,21262,P1262,Lipstick,Beauty,16311.85,16311.85,5,81559.25,Cancelled,East,Medium,Priya Mehta,2024-11-12,10
104263,21263,P1263,Monitor,Electronics,14655.79,14655.79,6,87934.74,Pending,West,Medium,Aarav Kapoor,2024-08-22,0
104264,21264,P1264,Toaster,Home & Kitchen,49061.02,49061.02,9,441549.18,Cancelled,South,High,Divya Verma,2024-08-17,20
104265,21265,P1265,Cereal Box,Grocery,30891.83,30891.83,5,154459.15,Pending,South,Medium,Ananya Mehta,2024-05-04,0
104266,21266,P1266,Toaster,Home & Kitchen,8203.31,8203.31,6,49219.86,Completed,South,Low,Rohan Verma,2024-07-09,0
104267,21267,P1267,Olive Oil,Grocery,9062.36,9062.36,8,72498.88,Pending,North,Medium,Aditya Singh,2025-05-09,0
104268,21268,P1268,Sneakers,Clothing,2512.38,2512.38,7,17586.66,Pending,South,High,Divya Kapoor,2025-05-16,5
104269,21269,P1269,Jeans,Clothing,47804.34,47804.34,1,47804.34,Cancelled,South,Low,Priya Kapoor,2024-07-02,5
104270,,P1270,Jeans,Clothing,47377.48,47377.48,5,236887.4,Cancelled,North,Low,Vikram Nair,2025-06-03,10
104271,21271,P1271,Self-Help Book,Books,25818.88,25818.88,2,51637.76,Completed,North,Low,Ishaan Kapoor,2024-05-02,5
104272,21272,P1272,Sunscreen,Beauty,11795.65,11795.65,1,11795.65,Returned,East,High,Amit Nair,2024-12-13,0
104273,21273,P1273,Perfume,Beauty,9813.55,9813.55,8,78508.4,Completed,West,High,Rohan Sharma,2024-08-08,0
104274,21274,P1274,Toaster,Home & Kitchen,13887.67,13887.67,1,13887.67,Completed,North,Low,Rahul Reddy,2024-04-24,5
104275,21275,P1275,Jeans,Clothing,6732.18,6732.18,1,6732.18,Returned,South,Medium,Vikram Reddy,2024-01-30,5
104276,21276,P1276,Smartphone,Electronics,4223.86,4223.86,6,25343.16,Returned,West,Low,Vivaan Gupta,2024-11-06,20
104277,21277,P1277,Smartwatch,Electronics,49463.64,49463.64,3,148390.92,Returned,South,Medium,Divya Nair,2024-06-29,0
104278,21278,P1278,Pasta Pack,Grocery,28548.47,28548.47,2,57096.94,Cancelled,South,Low,Aditya Singh,2025-04-19,5
104279,,P1279,Running Shoes,Sports,17874.12,17874.12,6,107244.72,Completed,North,Low,Priya Iyer,2024-10-30,0
104280,21280,P1280,Shampoo,Beauty,23365.19,23365.19,2,46730.38,Pending,South,High,Arjun Mehta,2025-01-11,0
104281,21281,P1281,Laptop,Electronics,1016.43,1016.43,7,7115.01,Cancelled,West,Medium,Sneha Reddy,2024-10-03,20
104282,,P1282,Lipstick,Beauty,48578.05,48578.05,2,97156.1,Cancelled,East,Low,Kiran Reddy,2024-02-18,0
104283,21283,P1283,Smartphone,Electronics,,29632.53,3,88897.59,Pending,West,High,Sneha Gupta,2024-12-04,20
104284,21284,P1284,Laptop,Electronics,7010.35,7010.35,1,7010.35,Pending,North,High,Ananya Reddy,2025-03-27,0
104285,21285,P1285,Blender,Home & Kitchen,19210.47,19210.47,5,96052.35,Pending,East,High,Ananya Singh,2024-06-12,0
104286,21286,P1286,Vacuum Cleaner,Home & Kitchen,16866.48,16866.48,5,84332.4,Returned,West,High,Neha Singh,2024-04-04,0
104287,21287,P1287,Cookware Set,Home & Kitchen,44973.91,44973.91,1,44973.91,Pending,West,Medium,Sara Gupta,2024-07-27,5
104288,21288,P1288,Jacket,Clothing,21877.58,21877.58,7,153143.06,Pending,South,Medium,Sneha Rao,2024-03-16,5
104289,21289,P1289,Vacuum Cleaner,Home & Kitchen,29422.61,29422.61,6,176535.66,Cancelled,South,High,Ishaan Sharma,2025-01-03,10
104290,,P1290,Lipstick,Beauty,13073.18,13073.18,6,78439.08,Cancelled,West,Low,Rohan Reddy,2025-05-08,0
104291,21291,P1291,Football,Sports,2048.08,2048.08,5,10240.4,Returned,South,High,Vivaan Verma,2024-12-22,5
104292,21292,P1292,Perfume,Beauty,11765.86,11765.86,10,117658.6,Cancelled,South,High,Arjun Iyer,2024-07-06,0
104293,21293,P1293,Laptop,Electronics,17397.21,17397.21,5,86986.05,Pending,West,Low,Vivaan Kapoor,2025-03-01,20
104294,21294,P1294,Yoga Mat,Sports,26584.63,26584.63,6,159507.78,Cancelled,East,Low,Meera Rao,2024-09-24,0
104295,21295,P1295,Air Fryer,Home & Kitchen,22444.24,22444.24,8,179553.92,Returned,East,High,Sara Gupta,2024-02-29,15
104296,21296,P1296,Perfume,Beauty,10689.16,10689.16,8,85513.28,Cancelled,West,Low,Sneha Kapoor,2024-12-01,0
104297,21297,P1297,Lipstick,Beauty,26148.7,26148.7,7,183040.9,Returned,South,Medium,Vikram Verma,2024-12-07,10
104298,21298,P1298,Smartwatch,Electronics,42933.69,42933.69,9,386403.21,Cancelled,East,High,Divya Reddy,2024-06-11,20
104299,21299,P1299,Vacuum Cleaner,Home & Kitchen,24142.69,24142.69,10,241426.9,Pending,West,Medium,Rahul Verma,2024-01-21,0
104300,,P1300,Cookbook,Books,36422.95,36422.95,6,218537.7,Returned,South,Medium,Pooja Mehta,2024-12-25,5
104301,21301,P1301,Headphones,Electronics,10235.3,10235.3,10,102353.0,Pending,West,High,Aarav Verma,2024-10-22,0
104302,21302,P1302,Lipstick,Beauty,13715.99,13715.99,10,137159.9,Returned,South,Low,Sara Verma,2024-02-28,0
104303,21303,P1303,Pasta Pack,Grocery,16438.97,16438.97,7,115072.79,Pending,South,Low,Vikram Singh,2024-09-29,0
104304,21304,P1304,Laptop,Electronics,22830.27,22830.27,1,22830.27,Pending,West,High,Diya Kapoor,2024-09-27,5
104305,21305,P1305,Lipstick,Beauty,29573.43,29573.43,8,236587.44,Pending,West,High,Diya Rao,2024-05-26,5
104306,21306,P1306,Air Fryer,Home & Kitchen,8511.18,8511.18,1,8511.18,Completed,North,High,Divya Mehta,2025-04-26,0
104307,21307,P1307,Laptop,Electronics,29740.48,29740.48,2,59480.96,Pending,South,Medium,Kiran Rao,2024-03-14,10
104308,,P1308,Tablet,Electronics,4732.88,4732.88,6,28397.28,Pending,West,High,Vivaan Sharma,2024-04-12,0
104309,21309,P1309,Jeans,Clothing,6663.8,6663.8,7,46646.6,Pending,North,Medium,Vivaan Verma,2024-03-19,20
104310,21310,P1310,Yoga Mat,Sports,36710.23,36710.23,5,183551.15,Completed,North,Medium,Neha Singh,2025-06-14,5
104311,21311,P1311,Face Cream,Beauty,2031.32,2031.32,5,10156.6,Cancelled,North,High,Neha Reddy,2024-07-02,10
104312,21312,P1312,Sweater,Clothing,7632.85,7632.85,7,53429.95,Cancelled,South,Low,Vikram Rao,2024-05-04,5
104313,21313,P1313,Olive Oil,Grocery,5471.96,5471.96,8,43775.68,Completed,South,Medium,Sara Singh,2025-02-03,0
104314,21314,P1314,Blender,Home & Kitchen,48604.46,48604.46,3,145813.38,Completed,South,Medium,Rohan Kapoor,2024-02-21,0
104315,21315,P1315,Sci-Fi Book,Books,47379.11,47379.11,6,284274.66,Completed,South,Medium,Rohan Gupta,2025-03-04,0
104316,21316,P1316,Jacket,Clothing,9012.9,9012.9,8,72103.2,Cancelled,East,Low,Diya Reddy,2024-06-06,0
104317,21317,P1317,T-Shirt,Clothing,20060.96,20060.96,10,200609.6,Pending,North,High,Vikram Rao,2025-04-05,5
104318,,P1318,Lipstick,Beauty,14039.73,14039.73,3,42119.19,Pending,West,Low,Kabir Singh,2024-03-04,0
104319,21319,P1319,Perfume,Beauty,30626.35,30626.35,10,306263.5,Returned,West,Medium,Neha Gupta,2025-01-22,0
104320,,P1320,Cookbook,Books,47368.71,47368.71,7,331580.97,Cancelled,North,Low,Sneha Verma,2025-02-28,0
104321,21321,P1321,Sunscreen,Beauty,16415.89,16415.89,6,98495.34,Cancelled,East,Medium,Rahul Verma,2024-09-08,15
104322,21322,P1322,Lipstick,Beauty,5607.47,5607.47,3,16822.41,Returned,South,Low,Vikram Mehta,2024-08-08,0
104323,21323,P1323,Shampoo,Beauty,40300.89,40300.89,7,282106.23,Cancelled,East,Low,Sara Gupta,2025-05-26,20
104324,21324,P1324,Air Fryer,Home & Kitchen,38533.68,38533.68,7,269735.76,Cancelled,East,Low,Vivaan Reddy,2024-01-31,15
104325,21325,P1325,Smartphone,Electronics,32177.86,32177.86,4,128711.44,Returned,West,Medium,Amit Iyer,2025-01-02,0
104326,21326,P1326,Running Shoes,Sports,8651.44,8651.44,3,25954.32,Pending,East,Medium,Kabir Nair,2025-01-31,5
104327,21327,P1327,Dumbbell Set,Sports,49293.05,49293.05,9,443637.45,Returned,East,Medium,Sara Singh,2024-06-01,15
104328,21328,P1328,Monitor,Electronics,48889.83,48889.83,10,488898.3,Completed,North,High,Rahul Rao,2024-03-15,20
104329,21329,P1329,Yoga Mat,Sports,45014.81,45014.81,8,360118.48,Completed,North,Medium,Diya Verma,2024-12-30,15
104330,21330,P1330,Sunscreen,Beauty,5442.37,5442.37,3,16327.11,Pending,North,Medium,Rohan Gupta,2024-03-16,0
104331,21331,P1331,Air Fryer,Home & Kitchen,23159.21,23159.21,7,162114.47,Cancelled,North,Low,Kiran Reddy,2025-04-04,15
104332,,P1332,Blender,Home & Kitchen,18487.74,18487.74,10,184877.4,Pending,North,Medium,Divya Kapoor,2024-04-04,0
104333,21333,P1333,Camera,Electronics,28933.49,28933.49,4,115733.96,Completed,North,High,Meera Gupta,2024-01-15,15
104334,,P1334,Coffee Beans,Grocery,19879.15,19879.15,8,159033.2,Returned,South,Low,Vikram Gupta,2025-01-26,20
104335,21335,P1335,Jeans,Clothing,43573.19,43573.19,7,305012.33,Pending,North,High,Aditya Sharma,2025-04-14,0
104336,21336,P1336,Dress,Clothing,25171.8,25171.8,8,201374.4,Completed,East,High,Ishaan Rao,2024-10-25,0
104337,21337,P1337,Dumbbell Set,Sports,1585.34,1585.34,5,7926.7,Returned,North,Medium,Vikram Reddy,2025-06-02,20
104338,21338,P1338,Novel,Books,20680.84,20680.84,3,62042.52,Cancelled,East,High,Sara Mehta,2024-09-22,0
104339,21339,P1339,Running Shoes,Sports,14676.23,14676.23,3,44028.69,Returned,South,Low,Divya Mehta,2024-07-01,0
104340,,P1340,Perfume,Beauty,17026.35,17026.35,1,17026.35,Cancelled,South,High,Diya Iyer,2025-02-13,0
104341,21341,P1341,Monitor,Electronics,41491.05,41491.05,9,373419.45,Cancelled,East,Medium,Vivaan Nair,2025-03-26,15
104342,21342,P1342,Running Shoes,Sports,19044.82,19044.82,7,133313.74,Pending,South,High,Meera Sharma,2024-02-03,15
104343,21343,P1343,Cookbook,Books,32734.99,32734.99,4,130939.96,Cancelled,South,Low,Kabir Mehta,2025-05-14,15
104344,21344,P1344,Cookbook,Books,5320.27,5320.27,3,15960.81,Cancelled,East,Low,Sneha Sharma,2024-05-05,0
104345,21345,P1345,Camera,Electronics,,40716.05,6,244296.3,Completed,West,High,Priya Kapoor,2024-07-19,5
104346,21346,P1346,Jacket,Clothing,41623.73,41623.73,2,83247.46,Cancelled,North,Medium,Sara Iyer,2024-08-13,10
104347,21347,P1347,Cereal Box,Grocery,23806.07,23806.07,2,47612.14,Pending,East,Low,Kabir Nair,2025-06-09,15
104348,21348,P1348,Yoga Mat,Sports,45653.8,45653.8,5,228269.0,Pending,East,Medium,Sneha Reddy,2025-03-10,20
104349,,P1349,Toaster,Home & Kitchen,33682.12,33682.12,2,67364.24,Returned,North,High,Divya Singh,2024-05-24,10
104350,21350,P1350,Cereal Box,Grocery,33077.6,33077.6,9,297698.4,Cancelled,South,Low,Sneha Nair,2024-04-15,0
104351,21351,P1351,Sneakers,Clothing,32882.62,32882.62,1,32882.62,Returned,East,High,Kiran Singh,2024-04-16,15
104352,,P1352,Cookbook,Books,49840.97,49840.97,7,348886.79,Cancelled,East,Medium,Sara Singh,2024-08-30,0
104353,21353,P1353,Monitor,Electronics,,45266.9,7,316868.3,Cancelled,East,High,Ananya Verma,2025-06-14,0
104354,21354,P1354,Rice 5kg,Grocery,35802.53,35802.53,7,250617.71,Pending,South,High,Diya Kapoor,2024-11-29,20
104355,21355,P1355,Jeans,Clothing,,29754.98,6,178529.88,Returned,North,High,Vivaan Mehta,2024-09-03,20
104356,21356,P1356,Running Shoes,Sports,,47740.08,5,238700.4,Cancelled,East,Medium,Kabir Sharma,2024-01-05,5
104357,21357,P1357,Biography,Books,39139.07,39139.07,8,313112.56,Returned,West,Medium,Sara Rao,2024-12-20,20
104358,21358,P1358,Smartwatch,Electronics,10537.87,10537.87,4,42151.48,Pending,East,High,Meera Rao,2024-07-20,0
104359,21359,P1359,Vacuum Cleaner,Home & Kitchen,36743.1,36743.1,9,330687.9,Returned,West,High,Vivaan Gupta,2024-12-10,0
104360,21360,P1360,Pasta Pack,Grocery,$21412.78,21412.78,7,149889.46,Cancelled,North,Low,Ananya Rao,2024-03-24,0
104361,21361,P1361,Cereal Box,Grocery,30833.28,30833.28,4,123333.12,Pending,West,Medium,Diya Iyer,2024-03-06,0
104362,21362,P1362,Biography,Books,749.31,749.31,5,3746.55,Pending,West,Low,Kabir Nair,2025-02-01,0
104363,21363,P1363,Laptop,Electronics,44099.22,44099.22,3,132297.66,Completed,West,High,Kabir Kapoor,2024-05-04,10
104364,21364,P1364,Sweater,Clothing,33866.28,33866.28,3,101598.84,Returned,North,Low,Amit Singh,2024-08-13,10
104365,21365,P1365,Face Cream,Beauty,47681.83,47681.83,10,476818.3,Pending,North,Medium,Diya Kapoor,2024-03-16,5
104366,21366,P1366,Biography,Books,22857.17,22857.17,2,45714.34,Completed,West,Low,Arjun Gupta,2024-05-09,5
104367,21367,P1367,Jacket,Clothing,,29875.22,3,89625.66,Pending,South,Low,Kiran Rao,2024-12-11,20
104368,21368,P1368,Novel,Books,24400.26,24400.26,2,48800.52,Pending,North,Low,Rahul Iyer,2024-09-08,0
104369,21369,P1369,Jacket,Clothing,6924.28,6924.28,8,55394.24,Returned,South,Medium,Meera Mehta,2025-03-09,15
104370,21370,P1370,Blender,Home & Kitchen,4686.75,4686.75,3,14060.25,Cancelled,West,Medium,Arjun Verma,2025-01-27,0
104371,21371,P1371,Yoga Mat,Sports,22815.27,22815.27,6,136891.62,Cancelled,South,Medium,Aditya Reddy,2024-10-21,0
104372,21372,P1372,Jacket,Clothing,1223.44,1223.44,7,8564.08,Completed,West,Medium,Neha Kapoor,2025-03-27,0
104373,21373,P1373,Coffee Beans,Grocery,32303.81,32303.81,6,193822.86,Cancelled,East,Low,Vikram Mehta,2024-08-10,10
104374,21374,P1374,Dumbbell Set,Sports,5331.33,5331.33,6,31987.98,Cancelled,West,Medium,Vivaan Nair,2024-02-29,0
104375,21375,P1375,Face Cream,Beauty,17055.06,17055.06,7,119385.42,Cancelled,North,Low,Neha Nair,2025-03-04,10
104376,21376,P1376,Football,Sports,34502.17,34502.17,8,276017.36,Cancelled,East,Medium,Aditya Reddy,2024-11-11,0
104377,,P1377,Jacket,Clothing,37226.08,37226.08,9,335034.72,Pending,East,High,Priya Mehta,2024-05-18,10
104378,21378,P1378,Self-Help Book,Books,47217.95,47217.95,7,330525.65,Cancelled,West,High,Vivaan Rao,2025-05-25,15
